customer_id,registration_date,country,city,age,signup_channel,marketing_consent
C01281,2025-11-05,Russia,Moscow,,ads,1.0
C01282,2025-11-05,Russia,Kazan,45.0,organic,1.0
C01283,2024-12-24,Russia,Kazan,67.0,email,0.0
C01284,2025-12-31,Kazakhstan,Astana,58.0,email,1.0
C01285,2024-12-14,Russia,Moscow,21.0,organic,1.0
C01286,2024-02-14,Russia,Moscow,33.0,organic,0.0
C01287,2026-04-07,Armenia,Yerevan,60.0,organic,1.0
C01288,2024-08-01,Kazakhstan,Almaty,24.0,ads,1.0
C01289,2024-04-02,Russia,Saint Petersburg,55.0,referral,1.0
C01290,2025-07-21,Russia,Novosibirsk,36.0,ads,1.0
C01291,2024-08-01,Georgia,Tbilisi,28.0,organic,1.0
C01292,2026-02-21,Kazakhstan,Astana,46.0,organic,1.0
C01293,,Belarus,Gomel,67.0,organic,1.0
C01294,2024-01-05,Russia,Kazan,65.0,referral,1.0
C01295,2026-05-17,Russia,Novosibirsk,,ads,1.0
C01296,2025-04-14,Russia,Saint Petersburg,18.0,ads,1.0
C01297,2024-08-27,Kazakhstan,Almaty,65.0,organic,1.0
C01298,2025-09-09,Russia,Moscow,65.0,email,0.0
C01299,2025-04-28,Russia,Saint Petersburg,50.0,organic,1.0
C01300,2024-01-28,Kazakhstan,Astana,51.0,referral,0.0
C01301,2025-11-23,Georgia,Tbilisi,,referral,1.0
C01302,2025-01-01,Kazakhstan,Almaty,18.0,ads,1.0
C01303,2025-09-30,Russia,Saint Petersburg,26.0,referral,0.0
C01304,2026-03-27,Russia,Saint Petersburg,25.0,organic,1.0
C01305,2025-07-10,Russia,Novosibirsk,66.0,ads,0.0
C01306,2025-09-04,Russia,Novosibirsk,20.0,organic,1.0
C01307,2024-08-20,Russia,Moscow,47.0,ads,1.0
C01308,2024-08-04,Russia,Moscow,37.0,organic,1.0
C01309,2025-01-13,Russia,Moscow,18.0,organic,1.0
C01310,2026-02-16,Armenia,Yerevan,66.0,organic,0.0
C01311,2025-04-23,Georgia,Tbilisi,18.0,organic,1.0
C01312,2024-11-13,Russia,Novosibirsk,63.0,ads,1.0
C01313,2025-12-12,Russia,Saint Petersburg,59.0,ads,0.0
C01314,2026-02-17,Russia,Novosibirsk,60.0,organic,1.0
C01315,2026-04-03,Russia,Kazan,26.0,email,0.0
C01316,2024-09-29,Russia,Kazan,64.0,email,1.0
C01317,2025-10-09,Russia,Saint Petersburg,49.0,organic,0.0
C01318,2025-06-22,Kazakhstan,Almaty,39.0,ads,1.0
C01319,2025-02-13,Russia,Moscow,54.0,ads,0.0
C01320,2024-12-28,Armenia,Yerevan,36.0,referral,0.0
C01321,2024-04-14,Russia,Kazan,32.0,ads,1.0
C01322,2024-09-07,Russia,Saint Petersburg,33.0,referral,1.0
C01323,2025-05-16,Russia,Saint Petersburg,48.0,organic,1.0
C01324,2026-03-19,Russia,Moscow,49.0,,1.0
C01325,2026-03-01,Russia,Novosibirsk,30.0,referral,1.0
C01326,2024-06-20,Georgia,Tbilisi,31.0,ads,1.0
C01327,2025-09-11,Russia,Novosibirsk,68.0,referral,1.0
C01328,2024-03-18,Russia,Saint Petersburg,45.0,organic,1.0
C01329,2025-09-07,Russia,Kazan,63.0,organic,1.0
C01330,2024-11-07,Russia,Novosibirsk,35.0,,1.0
C01331,2025-02-14,Russia,Kazan,33.0,organic,1.0
C01332,2025-10-16,Russia,Kazan,32.0,organic,1.0
C01333,2025-01-22,Kazakhstan,Almaty,46.0,ads,1.0
C01334,2026-01-06,Russia,Kazan,59.0,ads,1.0
C01335,2025-05-01,Russia,Kazan,44.0,ads,1.0
C01336,2026-06-29,Belarus,Gomel,33.0,ads,1.0
C01337,2025-08-05,Armenia,Yerevan,68.0,organic,1.0
C01338,2024-09-27,Russia,Kazan,48.0,ads,1.0
C01339,2025-12-08,Russia,Kazan,38.0,organic,1.0
C01340,2025-01-07,Russia,Moscow,18.0,referral,1.0
C01341,2025-05-02,Russia,Novosibirsk,47.0,organic,0.0
C01342,2024-05-04,Russia,Novosibirsk,50.0,ads,0.0
C01343,2024-04-18,Kazakhstan,Almaty,67.0,referral,0.0
C01344,2025-06-08,Russia,Saint Petersburg,30.0,ads,0.0
C01345,2024-06-19,Kazakhstan,Astana,26.0,ads,1.0
C01346,2026-06-28,Russia,Saint Petersburg,70.0,ads,0.0
C01347,2026-02-19,Armenia,Yerevan,47.0,organic,0.0
C01348,2025-10-01,Kazakhstan,Astana,19.0,ads,1.0
C01349,2025-11-01,Russia,Novosibirsk,,referral,0.0
C01350,2025-06-26,Russia,Novosibirsk,43.0,email,0.0
C01351,2024-02-24,Russia,Moscow,50.0,ads,0.0
C01352,2024-12-23,Armenia,Yerevan,30.0,organic,1.0
C01353,2025-03-28,Russia,Saint Petersburg,37.0,referral,1.0
C01354,2026-04-14,Russia,Kazan,57.0,ads,1.0
C01355,2024-07-19,Russia,Novosibirsk,69.0,organic,1.0
C01356,2025-03-29,Kazakhstan,Almaty,44.0,organic,1.0
C01357,2024-11-09,Russia,Saint Petersburg,40.0,,1.0
C01358,2024-05-02,Russia,Moscow,37.0,ads,1.0
C01359,2024-04-03,Georgia,Tbilisi,25.0,organic,1.0
C01360,2024-11-29,Russia,Novosibirsk,20.0,organic,1.0
C01361,2024-03-16,Kazakhstan,Astana,62.0,organic,1.0
C01362,2024-03-02,Russia,Moscow,19.0,email,1.0
C01363,2024-11-15,Russia,Moscow,61.0,organic,1.0
C01364,2024-07-03,Armenia,Yerevan,31.0,organic,0.0
C01365,2025-05-20,Belarus,Minsk,,ads,1.0
C01366,2024-01-17,Belarus,Gomel,68.0,organic,0.0
C01367,2024-10-02,Russia,Saint Petersburg,,email,1.0
C01368,2025-02-17,Russia,Saint Petersburg,56.0,email,1.0
C01369,2026-05-28,Russia,Saint Petersburg,32.0,ads,1.0
C01370,2025-08-01,Russia,Kazan,49.0,ads,0.0
C01371,2026-03-14,Russia,Saint Petersburg,52.0,ads,1.0
C01372,2024-11-09,Russia,Moscow,,organic,1.0
C01373,2025-02-14,Russia,Novosibirsk,20.0,organic,1.0
C01374,2025-01-18,Russia,Saint Petersburg,66.0,organic,
C01375,2026-03-20,Russia,Saint Petersburg,28.0,organic,1.0
C01376,2026-05-24,Russia,Kazan,69.0,ads,1.0
C01377,2026-05-27,Armenia,Yerevan,67.0,organic,1.0
C01378,2025-11-16,Belarus,Gomel,18.0,organic,1.0
C01379,2025-04-03,Russia,Moscow,57.0,ads,0.0
C01380,2025-05-08,Belarus,Minsk,51.0,ads,0.0
C01381,2026-06-13,Kazakhstan,Almaty,30.0,,
C01382,2024-09-16,Russia,Novosibirsk,61.0,organic,1.0
C01383,2024-11-12,Russia,Kazan,23.0,organic,1.0
C01384,2026-03-29,Russia,Novosibirsk,31.0,organic,1.0
C01385,2024-12-18,Russia,Kazan,68.0,referral,1.0
C01386,2024-08-02,Kazakhstan,Almaty,57.0,email,1.0
C01387,2025-05-26,Georgia,Tbilisi,23.0,ads,0.0
C01388,2024-10-23,Russia,Kazan,25.0,ads,0.0
C01389,2026-03-23,Kazakhstan,Astana,31.0,referral,1.0
C01390,2026-04-09,Russia,Saint Petersburg,21.0,ads,1.0
C01391,2024-10-06,Russia,Novosibirsk,27.0,organic,1.0
C01392,2025-04-27,Kazakhstan,Astana,48.0,organic,0.0
C01393,2026-06-16,Russia,Novosibirsk,18.0,ads,1.0
C01394,2025-11-07,Russia,Novosibirsk,33.0,ads,
C01395,2024-07-15,Russia,Saint Petersburg,34.0,organic,1.0
C01396,2025-06-22,Georgia,Tbilisi,,organic,0.0
C01397,2025-07-19,Russia,Moscow,69.0,organic,1.0
C01398,2025-08-18,Russia,Saint Petersburg,62.0,organic,1.0
C01399,2024-01-23,Russia,Kazan,36.0,ads,1.0
C01400,2024-09-30,Russia,Novosibirsk,45.0,ads,1.0
C01401,2026-02-18,Russia,Saint Petersburg,44.0,ads,1.0
C01402,2024-08-08,Kazakhstan,Almaty,63.0,organic,1.0
C01403,2024-09-30,Kazakhstan,Almaty,,organic,
C01404,2024-10-21,Armenia,Yerevan,66.0,referral,1.0
C01405,2024-06-10,Kazakhstan,Astana,47.0,ads,0.0
C01406,2024-05-21,Russia,Moscow,66.0,organic,0.0
C01407,2024-11-12,Russia,Saint Petersburg,57.0,organic,1.0
C01408,2024-02-30,Russia,Moscow,57.0,Unknown,
C01409,2024-01-02,Russia,Novosibirsk,53.0,referral,0.0
C01410,2024-09-15,Georgia,Tbilisi,35.0,referral,1.0
C01411,2024-02-25,Belarus,Minsk,50.0,ads,
C01412,2025-05-27,Georgia,Tbilisi,36.0,ads,0.0
C01413,2024-08-16,Russia,Moscow,52.0,ads,1.0
C01414,2025-12-23,Russia,Saint Petersburg,31.0,organic,1.0
C01415,2025-06-17,Russia,Moscow,60.0,ads,1.0
C01416,2025-12-15,Russia,Saint Petersburg,48.0,ads,1.0
C01417,2025-08-02,Russia,Novosibirsk,55.0,organic,1.0
C01418,2025-02-03,Russia,Kazan,29.0,,0.0
C01419,2026-02-24,Russia,Novosibirsk,59.0,ads,1.0
C01420,2025-03-10,Georgia,Tbilisi,60.0,organic,0.0
C01421,2026-05-16,Russia,Kazan,25.0,organic,1.0
C01422,2026-06-26,Russia,Novosibirsk,36.0,referral,0.0
C01423,2025-06-21,Kazakhstan,Almaty,53.0,email,0.0
C01424,2025-09-07,Russia,Novosibirsk,64.0,ads,0.0
C01425,2024-08-21,Armenia,Yerevan,57.0,email,1.0
C01426,2026-01-12,Kazakhstan,Almaty,42.0,referral,0.0
C01427,2025-09-04,Russia,Saint Petersburg,33.0,,1.0
C01428,2026-04-03,Belarus,Gomel,66.0,referral,0.0
C01429,2024-08-31,Belarus,Minsk,64.0,ads,1.0
C01430,2025-12-19,Kazakhstan,Almaty,65.0,referral,1.0
C01431,2025-03-04,Kazakhstan,Almaty,34.0,ads,1.0
C01432,2024-06-17,Kazakhstan,Almaty,41.0,referral,1.0
C01433,2024-06-05,Russia,Kazan,30.0,organic,1.0
C01434,2025-05-27,Russia,Novosibirsk,68.0,referral,1.0
C01435,2024-10-18,Belarus,Minsk,63.0,email,0.0
C01436,2024-04-02,Georgia,Tbilisi,27.0,organic,1.0
C01437,2025-01-24,Russia,Saint Petersburg,31.0,email,1.0
C01438,2025-08-18,Belarus,Gomel,47.0,ads,1.0
C01439,2024-10-17,Russia,Novosibirsk,40.0,organic,1.0
C01440,2026-05-21,Kazakhstan,Almaty,42.0,organic,0.0
C01441,2025-12-11,Georgia,Tbilisi,37.0,referral,1.0
C01442,2025-04-12,Russia,Kazan,53.0,ads,1.0
C01443,2026-05-02,Russia,Moscow,65.0,organic,1.0
C01444,2025-01-29,Russia,Moscow,66.0,ads,1.0
C01445,2024-05-07,Russia,Moscow,42.0,organic,1.0
C01446,2024-02-02,Russia,Kazan,61.0,ads,1.0
C01447,2026-05-05,Russia,Moscow,54.0,referral,0.0
C01448,2026-05-25,Russia,Saint Petersburg,28.0,ads,1.0
C01449,2025-11-05,Russia,Moscow,60.0,referral,1.0
C01450,2024-04-03,Russia,Saint Petersburg,36.0,ads,1.0
C01451,2024-09-24,Belarus,Gomel,51.0,email,1.0
C01452,2024-02-07,Kazakhstan,Almaty,56.0,organic,0.0
C01453,2024-02-16,Belarus,Minsk,68.0,organic,0.0
C01454,2024-08-12,Kazakhstan,Astana,68.0,organic,0.0
C01455,2025-06-05,Belarus,Gomel,60.0,ads,0.0
C01456,2024-02-29,Russia,Moscow,44.0,ads,1.0
C01457,2026-06-16,Belarus,Gomel,39.0,referral,1.0
C01458,2025-02-19,Russia,Novosibirsk,41.0,organic,1.0
C01459,2024-08-28,Russia,Kazan,68.0,organic,1.0
C01460,2025-04-15,Russia,Kazan,28.0,ads,1.0
C01461,2025-12-21,Armenia,Yerevan,45.0,email,1.0
C01462,2024-10-12,Belarus,Gomel,54.0,organic,1.0
C01463,2024-02-13,Russia,Saint Petersburg,19.0,organic,1.0
C01464,2024-02-16,Russia,Saint Petersburg,51.0,organic,1.0
C01465,2026-02-16,Russia,Saint Petersburg,,ads,1.0
C01466,2024-04-11,Kazakhstan,Almaty,32.0,organic,1.0
C01467,2025-08-02,Kazakhstan,Astana,50.0,organic,0.0
C01468,2024-12-16,Russia,Saint Petersburg,18.0,ads,1.0
C01469,2025-12-10,Russia,Saint Petersburg,26.0,organic,1.0
C01470,2024-02-25,Russia,Novosibirsk,42.0,ads,1.0
C01471,2026-03-29,Russia,Kazan,48.0,organic,1.0
C01472,2025-09-28,Armenia,Yerevan,23.0,email,1.0
C01473,2025-02-13,Kazakhstan,Astana,37.0,ads,1.0
C01474,2024-07-07,Russia,Moscow,34.0,organic,1.0
C01475,2026-06-10,Russia,Saint Petersburg,46.0,organic,1.0
C01476,2024-10-02,Russia,Kazan,33.0,ads,1.0
C01477,2025-03-23,Russia,Saint Petersburg,18.0,referral,0.0
C01478,2024-12-25,Russia,Moscow,46.0,organic,1.0
C01479,2024-07-29,Russia,Novosibirsk,62.0,organic,1.0
C01480,2025-01-14,Georgia,Tbilisi,,organic,0.0
C01481,2024-05-18,Russia,Saint Petersburg,37.0,ads,1.0
C01482,2024-01-02,Russia,Kazan,43.0,email,0.0
C01483,2024-09-21,Russia,Saint Petersburg,25.0,ads,0.0
C01484,2024-04-12,Russia,Kazan,30.0,organic,1.0
C01485,2025-01-13,Kazakhstan,Astana,41.0,referral,1.0
C01486,2026-02-25,Russia,Novosibirsk,49.0,referral,1.0
C01487,2024-05-28,Kazakhstan,Almaty,43.0,organic,1.0
C01488,2024-01-02,Kazakhstan,Astana,,organic,1.0
C01489,2024-04-11,Russia,Novosibirsk,51.0,ads,0.0
C01490,2025-04-08,Belarus,Gomel,19.0,referral,1.0
C01491,2024-09-07,Georgia,Tbilisi,45.0,ads,0.0
C01492,2025-03-22,Russia,Moscow,48.0,ads,1.0
C01493,2024-01-27,Russia,Moscow,20.0,referral,1.0
C01494,2024-10-30,Armenia,Yerevan,38.0,organic,1.0
C01495,2025-01-09,Armenia,Yerevan,64.0,organic,1.0
C01496,2025-01-28,Russia,Moscow,36.0,organic,1.0
C01497,2025-05-17,Russia,Moscow,,referral,0.0
C01498,2025-12-12,Russia,Novosibirsk,29.0,ads,1.0
C01499,2025-03-02,Kazakhstan,Astana,22.0,organic,1.0
C01500,2026-02-06,Russia,Kazan,34.0,organic,1.0
C01501,2025-04-28,Russia,Kazan,58.0,referral,
C01502,2024-08-25,Belarus,Gomel,70.0,referral,0.0
C01503,2024-07-27,Georgia,Tbilisi,52.0,ads,1.0
C01504,2024-10-21,Kazakhstan,Almaty,62.0,organic,0.0
C01505,2025-06-28,Russia,Saint Petersburg,52.0,email,
C01506,2024-08-09,Russia,Kazan,52.0,referral,1.0
C01507,,Georgia,Tbilisi,40.0,ads,1.0
C01508,2025-03-13,Georgia,Tbilisi,21.0,ads,1.0
C01509,2026-02-26,Russia,Saint Petersburg,39.0,email,0.0
C01510,2025-09-15,Belarus,Minsk,63.0,email,1.0
C01511,2024-10-31,Russia,Kazan,46.0,ads,1.0
C01512,2024-07-27,Russia,Novosibirsk,58.0,ads,0.0
C01513,2025-11-09,Russia,Moscow,20.0,ads,1.0
C01514,2024-10-28,Russia,Moscow,28.0,referral,1.0
C01515,2024-08-13,Russia,Saint Petersburg,33.0,ads,0.0
C01516,2026-04-28,Kazakhstan,Astana,37.0,organic,1.0
C01517,2025-03-16,Russia,Kazan,70.0,organic,0.0
C01518,2024-02-14,Russia,Kazan,42.0,email,1.0
C01519,2025-03-27,Russia,Kazan,53.0,referral,1.0
C01520,2025-02-24,Russia,Saint Petersburg,52.0,email,1.0
C01521,2026-02-26,Russia,Kazan,40.0,ads,1.0
C01522,2025-10-10,Russia,Moscow,69.0,referral,0.0
C01523,2024-06-23,Russia,Moscow,29.0,referral,1.0
C01524,2024-05-17,Belarus,Gomel,19.0,organic,0.0
C01525,2025-07-04,Armenia,Yerevan,57.0,organic,1.0
C01526,2024-02-13,Russia,Kazan,,email,0.0
C01527,2024-10-17,Armenia,Yerevan,31.0,organic,0.0
C01528,2024-05-06,Armenia,Yerevan,64.0,ads,0.0
C01529,2024-01-19,Kazakhstan,Almaty,26.0,ads,0.0
C01530,2026-04-17,Belarus,Minsk,31.0,ads,0.0
C01531,2024-03-22,Belarus,Minsk,26.0,organic,0.0
C01532,2024-01-09,Belarus,Gomel,27.0,referral,1.0
C01533,2026-04-30,Belarus,Gomel,56.0,organic,1.0
C01534,2024-06-20,Russia,Saint Petersburg,,referral,1.0
C01535,2026-01-14,Georgia,Tbilisi,52.0,organic,1.0
C01536,2024-01-29,Russia,Saint Petersburg,63.0,ads,1.0
C01537,2024-05-20,Kazakhstan,Almaty,,referral,1.0
C01538,2024-04-10,Russia,Saint Petersburg,50.0,organic,1.0
C01539,2025-10-06,Russia,Saint Petersburg,24.0,organic,1.0
C01540,2025-07-19,Russia,Moscow,68.0,referral,1.0
C01541,2025-03-09,Russia,Saint Petersburg,51.0,organic,0.0
C01542,2024-08-08,Russia,Novosibirsk,58.0,organic,1.0
C01543,2024-03-22,Russia,Novosibirsk,48.0,ads,1.0
C01544,2025-06-03,Russia,Saint Petersburg,38.0,email,1.0
C01545,2024-07-29,Russia,Novosibirsk,54.0,ads,1.0
C01546,2025-06-22,Russia,Moscow,62.0,,1.0
C01547,2025-09-18,Georgia,Tbilisi,27.0,email,1.0
C01548,2026-02-13,Russia,Novosibirsk,64.0,ads,0.0
C01549,2025-03-26,Russia,Saint Petersburg,56.0,ads,0.0
C01550,2024-01-05,Russia,Kazan,22.0,ads,1.0
C01551,2024-09-12,Russia,Moscow,67.0,organic,0.0
C01552,2026-02-17,Russia,Novosibirsk,27.0,organic,1.0
C01553,2025-05-01,Belarus,Minsk,49.0,ads,0.0
C01554,2025-07-18,Georgia,Tbilisi,24.0,organic,1.0
C01555,2025-02-21,Russia,Novosibirsk,28.0,ads,1.0
C01556,2024-05-28,Belarus,Minsk,52.0,organic,1.0
C01557,2026-03-28,Russia,Kazan,54.0,ads,1.0
C01558,2025-12-05,Russia,Moscow,54.0,organic,1.0
C01559,2026-06-26,Russia,Novosibirsk,36.0,ads,1.0
C01560,2026-02-19,Russia,Saint Petersburg,61.0,,1.0
C01561,2024-09-22,Belarus,Gomel,20.0,ads,1.0
C01562,2024-08-19,Belarus,Gomel,63.0,organic,0.0
C01563,2024-08-14,Kazakhstan,Astana,34.0,organic,1.0
C01564,2026-04-17,Russia,Moscow,50.0,referral,1.0
C01565,2025-05-22,Belarus,Minsk,65.0,organic,1.0
C01566,2025-02-18,Russia,Moscow,,referral,
C01567,2026-06-02,Russia,Novosibirsk,39.0,organic,1.0
C01568,2025-07-04,Russia,Novosibirsk,61.0,organic,1.0
C01569,2026-04-09,Belarus,Minsk,63.0,referral,1.0
C01570,2026-06-17,Georgia,Tbilisi,30.0,ads,1.0
C01571,2024-03-13,Russia,Novosibirsk,44.0,organic,1.0
C01572,2024-11-25,Russia,Moscow,35.0,email,0.0
C01573,2025-10-31,Kazakhstan,Astana,,organic,1.0
C01574,2026-01-11,Kazakhstan,Almaty,38.0,ads,0.0
C01575,2024-05-15,Russia,Moscow,18.0,ads,1.0
C01576,2024-10-17,Belarus,Minsk,66.0,ads,1.0
C01577,2025-05-14,Belarus,Minsk,51.0,referral,1.0
C01578,2025-12-29,Armenia,Yerevan,42.0,organic,0.0
C01579,2024-04-13,Russia,Saint Petersburg,23.0,email,0.0
C01580,2025-07-01,Georgia,Tbilisi,21.0,ads,0.0
C01581,2024-09-27,Russia,Moscow,43.0,email,1.0
C01582,2024-07-16,Kazakhstan,Almaty,52.0,referral,1.0
C01583,2025-04-15,Russia,Moscow,31.0,email,1.0
C01584,2025-01-12,Russia,Novosibirsk,57.0,ads,1.0
C01585,2025-08-02,Russia,Saint Petersburg,,ads,1.0
C01586,2024-10-16,Russia,Moscow,18.0,ads,1.0
C01587,2026-01-20,Russia,Kazan,46.0,ads,0.0
C01588,2024-03-12,Russia,Novosibirsk,27.0,ads,1.0
C01589,2026-02-25,Russia,Saint Petersburg,18.0,,1.0
C01590,2024-01-28,Russia,Novosibirsk,24.0,organic,1.0
C01591,2025-11-02,Kazakhstan,Astana,33.0,referral,0.0
C01592,2024-11-11,Armenia,Yerevan,45.0,organic,0.0
C01593,2024-12-15,Belarus,Gomel,70.0,email,1.0
C01594,2024-01-18,Russia,Saint Petersburg,29.0,organic,1.0
C01595,2025-10-02,Russia,Moscow,21.0,organic,1.0
C01596,2024-05-30,Armenia,Yerevan,28.0,referral,1.0
C01597,2025-08-24,Russia,Saint Petersburg,34.0,referral,1.0
C01598,2025-10-23,Russia,Novosibirsk,28.0,referral,0.0
C01599,2026-02-09,Georgia,Tbilisi,35.0,email,1.0
C01600,2025-10-07,Georgia,Tbilisi,,organic,0.0
C01601,2024-10-01,Russia,Novosibirsk,38.0,referral,1.0
C01602,2025-11-04,Belarus,Gomel,51.0,ads,1.0
C01603,2026-01-23,Russia,Novosibirsk,54.0,ads,1.0
C01604,2024-10-16,Kazakhstan,Almaty,24.0,ads,1.0
C01605,2024-04-23,Russia,Saint Petersburg,31.0,organic,1.0
C01606,2026-03-22,Russia,Novosibirsk,40.0,ads,1.0
C01607,2024-05-14,Belarus,Gomel,42.0,referral,1.0
C01608,2025-06-25,Russia,Saint Petersburg,18.0,organic,1.0
C01609,2024-08-03,Belarus,Minsk,52.0,email,1.0
C01610,2024-04-24,Russia,Novosibirsk,33.0,ads,1.0
C01611,2025-12-09,Armenia,Yerevan,35.0,organic,0.0
C01612,2024-05-11,Kazakhstan,Almaty,49.0,ads,1.0
C01613,2025-09-03,Russia,Moscow,68.0,organic,1.0
C01614,2025-09-24,Kazakhstan,Astana,63.0,organic,0.0
C01615,2024-02-24,Russia,Moscow,69.0,ads,1.0
C01616,2024-06-06,Russia,Moscow,39.0,organic,1.0
C01617,2025-12-25,Russia,Novosibirsk,,organic,0.0
C01618,2025-04-07,Armenia,Yerevan,29.0,referral,0.0
C01619,2024-04-20,Kazakhstan,Almaty,36.0,organic,1.0
C01620,2026-06-23,Armenia,Yerevan,33.0,,1.0
C01621,2024-08-29,Armenia,Yerevan,29.0,referral,1.0
C01622,2024-01-04,Georgia,Tbilisi,25.0,organic,0.0
C01623,2026-04-22,Russia,Kazan,27.0,ads,0.0
C01624,2024-01-16,Georgia,Tbilisi,52.0,organic,0.0
C01625,2025-05-19,Russia,Saint Petersburg,44.0,ads,1.0
C01626,2026-06-24,Russia,Moscow,19.0,organic,
C01627,2025-06-10,Russia,Moscow,47.0,email,0.0
C01628,2025-06-17,Russia,Novosibirsk,62.0,organic,0.0
C01629,2024-12-20,Russia,Moscow,40.0,ads,1.0
C01630,2024-04-25,Russia,Kazan,34.0,organic,1.0
C01631,2025-06-06,Russia,Saint Petersburg,32.0,organic,1.0
C01632,2026-03-29,Russia,Saint Petersburg,38.0,ads,1.0
C01633,2024-03-24,Armenia,Yerevan,32.0,ads,1.0
C01634,2026-03-13,Belarus,Gomel,66.0,email,1.0
C01635,2025-01-13,Russia,Kazan,70.0,organic,1.0
C01636,2025-05-04,Russia,Kazan,36.0,organic,1.0
C01637,2024-05-30,Russia,Saint Petersburg,66.0,ads,0.0
C01638,2025-07-21,Russia,Saint Petersburg,63.0,ads,1.0
C01639,2024-06-15,Kazakhstan,Astana,22.0,referral,1.0
C01640,2024-09-06,Russia,Moscow,44.0,email,1.0
C01641,2025-10-20,Kazakhstan,Almaty,52.0,referral,0.0
C01642,2024-02-16,Kazakhstan,Astana,40.0,,1.0
C01643,2025-02-11,Russia,Kazan,42.0,ads,1.0
C01644,2025-06-26,Armenia,Yerevan,44.0,,0.0
C01645,2024-04-30,Russia,Moscow,54.0,organic,0.0
C01646,2024-09-25,Armenia,Yerevan,33.0,ads,1.0
C01647,2024-11-09,Kazakhstan,Astana,49.0,organic,1.0
C01648,2025-08-28,Kazakhstan,Astana,30.0,organic,1.0
C01649,2026-06-09,Belarus,Minsk,65.0,referral,1.0
C01650,2026-02-01,Kazakhstan,Astana,22.0,organic,1.0
C01651,2024-06-22,Georgia,Tbilisi,21.0,email,1.0
C01652,2024-01-17,Russia,Novosibirsk,19.0,organic,1.0
C01653,2024-02-17,Kazakhstan,Almaty,36.0,organic,0.0
C01654,2025-06-27,Kazakhstan,Almaty,50.0,,0.0
C01655,2024-05-22,Russia,Saint Petersburg,70.0,organic,1.0
C01656,2024-07-29,Georgia,Tbilisi,42.0,ads,0.0
C01657,2026-02-11,Russia,Kazan,27.0,organic,0.0
C01658,2026-03-07,Russia,Moscow,37.0,ads,1.0
C01659,2026-02-04,Russia,Saint Petersburg,24.0,referral,1.0
C01660,2024-08-19,Russia,Moscow,43.0,ads,0.0
C01661,2025-07-19,Kazakhstan,Almaty,56.0,organic,1.0
C01662,2025-07-11,Russia,Saint Petersburg,19.0,ads,1.0
C01663,2024-06-17,Russia,Kazan,,referral,1.0
C01664,2025-05-19,Russia,Novosibirsk,30.0,ads,1.0
C01665,2025-04-24,Russia,Moscow,53.0,organic,0.0
C01666,2024-12-27,Kazakhstan,Almaty,61.0,ads,0.0
C01667,2025-11-16,Armenia,Yerevan,59.0,ads,1.0
C01668,2025-09-09,Russia,Saint Petersburg,53.0,organic,1.0
C01669,2025-04-30,Russia,Kazan,54.0,organic,1.0
C01670,2025-10-23,Russia,Novosibirsk,27.0,email,1.0
C01671,2025-11-26,Belarus,Gomel,25.0,organic,1.0
C01672,2025-06-01,Russia,Kazan,38.0,organic,1.0
C01673,2024-09-01,Russia,Moscow,50.0,organic,0.0
C01674,2025-11-22,Russia,Moscow,50.0,,0.0
C01675,2025-10-16,Russia,Moscow,59.0,ads,1.0
C01676,2026-06-15,Russia,Kazan,34.0,organic,1.0
C01677,2024-05-16,Russia,Saint Petersburg,,ads,1.0
C01678,2025-01-17,Kazakhstan,Almaty,41.0,ads,0.0
C01679,2026-04-22,Kazakhstan,Astana,31.0,organic,1.0
C01680,2025-04-14,Russia,Novosibirsk,56.0,email,0.0
C01681,2026-05-09,Kazakhstan,Almaty,24.0,organic,1.0
C01682,2024-01-12,Armenia,Yerevan,39.0,organic,0.0
C01683,2024-02-02,Russia,Novosibirsk,59.0,email,1.0
C01684,2025-12-26,Russia,Kazan,58.0,referral,0.0
C01685,2024-11-22,Russia,Kazan,31.0,organic,0.0
C01686,2025-04-19,Kazakhstan,Astana,26.0,referral,1.0
C01687,2025-01-25,Russia,Moscow,19.0,ads,1.0
C01688,2025-01-07,Belarus,Gomel,22.0,organic,1.0
C01689,2026-05-06,Russia,Novosibirsk,61.0,referral,1.0
C01690,2024-03-26,Russia,Novosibirsk,59.0,referral,1.0
C01691,2025-12-05,Georgia,Tbilisi,44.0,organic,1.0
C01692,2026-03-22,Russia,Kazan,48.0,ads,1.0
C01693,2025-08-22,Armenia,Yerevan,35.0,ads,1.0
C01694,2024-12-26,Georgia,Tbilisi,28.0,organic,1.0
C01695,2024-05-25,Armenia,Yerevan,18.0,email,1.0
C01696,2025-09-14,Russia,Novosibirsk,53.0,ads,1.0
C01697,2025-03-03,Kazakhstan,Astana,19.0,ads,0.0
C01698,2024-05-16,Russia,Novosibirsk,23.0,ads,1.0
C01699,2024-11-24,Russia,Novosibirsk,60.0,ads,1.0
C01700,2026-05-26,Armenia,Yerevan,48.0,organic,1.0
C01701,2024-08-30,Belarus,Gomel,43.0,email,1.0
C01702,2024-06-11,Russia,Saint Petersburg,29.0,ads,0.0
C01703,2025-09-13,Russia,Kazan,25.0,ads,0.0
C01704,2024-06-30,Kazakhstan,Almaty,42.0,,1.0
C01705,2026-04-18,Kazakhstan,Astana,37.0,organic,1.0
C01706,2026-02-22,Russia,Novosibirsk,46.0,organic,1.0
C01707,2026-06-15,Armenia,Yerevan,26.0,ads,1.0
