order_id,customer_id,order_date,status,category,payment_method,quantity,discount_percent,amount,delivery_days,rating,amount_raw,is_amount_outlier,amount_clean,is_successful,registration_date,country,city,age,signup_channel,marketing_consent,age_missing
O108808,C00031,2025-02-26,completed,toys,card,3,14,1370.5,20.0,1.0,1370.5,0,1370.5,1,2025-02-14,Russia,Novosibirsk,50,organic,0,0
O108809,C00218,2024-06-20,completed,toys,card,2,3,6423.62,9.0,2.0,6423.62,1,5533.54,1,2024-03-28,Russia,Saint Petersburg,49,ads,1,0
O108810,C00863,2024-11-15,completed,clothing,card,1,24,1139.06,4.0,4.0,1139.06,0,1139.06,1,2024-04-19,Georgia,Tbilisi,40,organic,1,0
O108811,C00859,2026-03-16,completed,beauty,card,3,6,1563.45,11.0,3.0,1563.45,0,1563.45,1,2025-09-02,Russia,Novosibirsk,32,organic,0,0
O108812,C00080,2026-03-15,completed,electronics,card,5,10,3304.45,14.0,,3304.45,0,3304.45,1,2025-09-02,Russia,Saint Petersburg,52,ads,0,0
O108813,C00513,2026-07-31,delivered,home,card,3,2,1375.5,8.0,4.0,1375.5,0,1375.5,1,2026-02-05,Belarus,Gomel,27,ads,0,0
O108814,C00254,2025-09-22,completed,electronics,card,3,10,649.87,15.0,3.0,649.87,0,649.87,1,2024-10-27,Belarus,Minsk,44,email,1,0
O108815,C01135,2026-01-12,cancelled,home,card,1,11,156.09,,,156.09,0,156.09,0,2025-07-13,Russia,Novosibirsk,51,email,1,0
O108816,C01317,2025-11-27,completed,electronics,cash,3,12,635.37,4.0,4.0,635.37,0,635.37,1,2025-10-09,Russia,Saint Petersburg,49,organic,0,0
O108817,C00782,2026-01-12,delivered,home,cash,5,5,7182.18,5.0,4.0,7182.18,1,5533.54,1,2025-08-04,Kazakhstan,Astana,70,organic,1,0
O108818,C01144,2026-05-12,completed,clothing,sbp,2,4,1210.55,6.0,4.0,1210.55,0,1210.55,1,2026-02-09,Kazakhstan,Almaty,67,organic,1,0
O108820,C01704,2025-01-31,delivered,electronics,wallet,1,26,924.93,13.0,3.0,924.93,0,924.93,1,2024-06-30,Kazakhstan,Almaty,42,unknown,1,0
O108821,C00009,2025-01-18,completed,clothing,card,4,16,1679.45,12.0,2.0,1679.45,0,1679.45,1,2024-07-02,Kazakhstan,Astana,55,ads,1,0
O108822,C01009,2026-05-30,delivered,clothing,card,4,11,1214.19,17.0,2.0,1214.19,0,1214.19,1,2025-10-30,Russia,Saint Petersburg,20,organic,0,0
O108823,C00644,2025-07-05,delivered,electronics,card,2,24,4958.8,11.0,4.0,4958.8,0,4958.8,1,2025-03-14,Russia,Moscow,47,ads,1,0
O108824,C00902,2024-04-12,delivered,clothing,card,1,23,753.45,12.0,2.0,753.45,0,753.45,1,2024-02-08,Russia,Novosibirsk,63,ads,0,0
O108825,C01033,2026-07-31,delivered,electronics,card,4,9,520.51,1.0,5.0,520.51,0,520.51,1,2025-10-28,Russia,Kazan,65,ads,0,0
O108827,C01859,2025-07-06,completed,clothing,card,2,8,1795.72,18.0,2.0,1795.72,0,1795.72,1,2025-04-22,Kazakhstan,Astana,53,ads,1,0
O108828,C01123,2025-08-31,processing,clothing,card,3,3,729.14,13.0,,729.14,0,729.14,0,2024-09-02,Russia,Kazan,28,organic,1,0
O108829,C00455,2025-07-09,completed,clothing,cash,5,15,2219.99,20.0,1.0,2219.99,0,2219.99,1,2025-06-28,Russia,Moscow,30,ads,1,0
O108830,C01049,2026-01-05,delivered,electronics,sbp,5,27,428.02,15.0,3.0,428.02,0,428.02,1,2025-09-01,Russia,Saint Petersburg,24,ads,0,0
O108832,C01730,2024-09-01,completed,home,sbp,3,15,3066.82,3.0,5.0,3066.82,0,3066.82,1,2024-04-05,Armenia,Yerevan,50,organic,1,0
O108833,C01133,2026-07-31,cancelled,beauty,card,3,19,963.32,,,963.32,0,963.32,0,2025-12-25,Georgia,Tbilisi,44,referral,1,0
O108834,C01737,2025-08-11,delivered,electronics,cash,5,27,966.11,15.0,2.0,966.11,0,966.11,1,2025-04-03,Russia,Moscow,55,organic,1,0
O108835,C01299,2025-12-18,cancelled,electronics,card,3,14,1215.81,,,1215.81,0,1215.81,0,2025-04-28,Russia,Saint Petersburg,50,organic,1,0
O108836,C01144,2026-07-15,processing,beauty,wallet,1,24,506.65,8.0,,506.65,0,506.65,0,2026-02-09,Kazakhstan,Almaty,67,organic,1,0
O108837,C00658,2026-01-18,delivered,clothing,card,1,4,371.71,19.0,2.0,371.71,0,371.71,1,2025-07-31,Kazakhstan,Astana,28,ads,1,0
O108838,C00513,2026-07-31,completed,electronics,card,4,19,557.58,14.0,3.0,557.58,0,557.58,1,2026-02-05,Belarus,Gomel,27,ads,0,0
O108839,C00199,2025-10-26,completed,electronics,wallet,1,15,674.99,14.0,1.0,674.99,0,674.99,1,2024-11-05,Russia,Novosibirsk,49,ads,1,0
O108840,C01097,2026-07-31,delivered,toys,cash,3,2,934.06,13.0,2.0,934.06,0,934.06,1,2026-01-31,Russia,Novosibirsk,55,ads,0,0
O108841,C01843,2026-05-29,delivered,clothing,card,3,19,1699.47,11.0,3.0,1699.47,0,1699.47,1,2026-01-14,Russia,Moscow,60,referral,0,0
O108842,C00026,2026-01-09,delivered,electronics,card,1,7,225.63,2.0,5.0,225.63,0,225.63,1,2025-08-10,Russia,Saint Petersburg,57,organic,0,0
O108843,C01906,2025-01-06,delivered,clothing,card,4,2,5340.14,2.0,5.0,5340.14,0,5340.14,1,2024-08-11,Belarus,Minsk,35,ads,0,0
O108844,C01719,2025-10-06,cancelled,electronics,card,1,10,871.33,,,871.33,0,871.33,0,2025-01-11,Russia,Novosibirsk,43,email,1,0
O108845,C00877,2025-12-08,delivered,electronics,cash,5,19,1847.71,11.0,3.0,1847.71,0,1847.71,1,2025-05-07,Russia,Saint Petersburg,44,organic,1,0
O108846,C00628,2025-06-14,completed,toys,card,4,4,2514.11,16.0,3.0,2514.11,0,2514.11,1,2024-12-01,Russia,Moscow,31,organic,0,0
O108847,C01162,2025-09-03,cancelled,clothing,cash,1,29,1823.64,,,1823.64,0,1823.64,0,2025-03-30,Russia,Kazan,45,ads,1,0
O108848,C01712,2025-07-27,delivered,home,card,2,5,2522.99,10.0,4.0,2522.99,0,2522.99,1,2025-03-04,Russia,Moscow,29,organic,1,0
O108849,C00059,2026-05-29,completed,beauty,wallet,5,6,8240.67,4.0,4.0,8240.67,1,5533.54,1,2025-11-08,Russia,Saint Petersburg,46,ads,0,0
O108850,C00899,2025-01-02,completed,electronics,cash,1,2,799.57,13.0,2.0,799.57,0,799.57,1,2024-03-05,Russia,Kazan,54,organic,1,0
O108851,C00095,2026-07-31,completed,electronics,wallet,2,7,638.78,4.0,5.0,638.78,0,638.78,1,2026-03-30,Russia,Kazan,23,organic,1,0
O108852,C01289,2024-04-24,cancelled,electronics,card,4,5,3155.84,,,3155.84,0,3155.84,0,2024-04-02,Russia,Saint Petersburg,55,referral,1,0
O108853,C00154,2024-12-19,completed,home,wallet,3,13,5755.97,17.0,1.0,5755.97,1,5533.54,1,2024-09-24,Russia,Novosibirsk,63,organic,1,0
O108854,C00634,2025-08-19,delivered,clothing,sbp,2,29,1599.85,17.0,2.0,1599.85,0,1599.85,1,2024-12-12,Belarus,Minsk,28,email,1,0
O108855,C01478,2025-02-17,delivered,clothing,card,1,22,254.26,20.0,1.0,254.26,0,254.26,1,2024-12-25,Russia,Moscow,46,organic,1,0
O108856,C01504,2025-05-31,processing,electronics,wallet,2,30,1039.13,12.0,,1039.13,0,1039.13,0,2024-10-21,Kazakhstan,Almaty,62,organic,0,0
O108857,C00455,2025-11-29,completed,electronics,cash,3,15,2716.06,2.0,4.0,2716.06,0,2716.06,1,2025-06-28,Russia,Moscow,30,ads,1,0
O108858,C01026,2024-04-29,cancelled,clothing,wallet,1,1,565.42,,,565.42,0,565.42,0,2024-02-20,Russia,Kazan,39,organic,1,0
O108859,C00369,2024-07-22,delivered,electronics,sbp,4,4,3629.85,4.0,5.0,3629.85,0,3629.85,1,2024-01-21,Russia,Moscow,44,ads,0,1
O108860,C01184,2025-08-16,completed,beauty,wallet,3,9,900.61,9.0,3.0,900.61,0,900.61,1,2025-02-12,Russia,Kazan,39,organic,1,0
O108861,C00017,2025-12-29,completed,toys,card,2,22,829.8,8.0,3.0,829.8,0,829.8,1,2025-04-13,Belarus,Gomel,43,ads,1,0
O108862,C01628,2026-04-14,completed,toys,card,5,5,3236.99,14.0,1.0,3236.99,0,3236.99,1,2025-06-17,Russia,Novosibirsk,62,organic,0,0
O108864,C01218,2026-04-07,completed,electronics,cash,5,29,1484.94,13.0,3.0,1484.94,0,1484.94,1,2025-10-29,Georgia,Tbilisi,44,organic,1,0
O108865,C00811,2024-10-18,completed,clothing,card,5,23,347.13,2.0,5.0,347.13,0,347.13,1,2024-02-10,Russia,Novosibirsk,38,referral,1,0
O108866,C00447,2025-07-27,cancelled,electronics,card,2,17,150.0,,,150.0,0,150.0,0,2024-10-13,Armenia,Yerevan,24,organic,0,0
O108867,C01084,2026-05-17,completed,toys,card,2,8,949.3,1.0,5.0,949.3,0,949.3,1,2025-05-22,Russia,Moscow,34,organic,1,0
O108868,C00284,2025-11-15,completed,home,wallet,2,10,1140.92,7.0,4.0,1140.92,0,1140.92,1,2025-03-23,Belarus,Gomel,53,email,1,0
O108869,C01159,2025-03-15,delivered,electronics,cash,2,30,835.07,19.0,3.0,835.07,0,835.07,1,2024-12-16,Russia,Moscow,36,organic,0,0
O108870,C01290,2025-11-22,cancelled,beauty,card,5,13,2534.0,,,2534.0,0,2534.0,0,2025-07-21,Russia,Novosibirsk,36,ads,1,0
O108871,C00916,2025-05-09,processing,electronics,card,2,4,3547.46,9.0,,3547.46,0,3547.46,0,2025-02-22,Russia,Kazan,44,ads,1,1
O108872,C00724,2024-06-30,cancelled,beauty,wallet,4,11,1324.93,,,1324.93,0,1324.93,0,2024-04-19,Russia,Saint Petersburg,53,ads,1,0
O108874,C01914,2026-06-08,completed,beauty,cash,2,11,3790.52,15.0,2.0,3790.52,0,3790.52,1,2025-12-09,Belarus,Gomel,57,organic,1,0
O108876,C00012,2026-07-31,completed,clothing,wallet,5,23,10154.92,19.0,1.0,10154.92,1,5533.54,1,2026-06-08,Russia,Saint Petersburg,54,ads,1,0
O108877,C00580,2024-06-09,processing,home,card,3,8,3214.78,13.0,,3214.78,0,3214.78,0,2024-04-02,Armenia,Yerevan,21,unknown,1,0
O108878,C00050,2026-01-25,completed,electronics,cash,5,18,1922.24,2.0,4.0,1922.24,0,1922.24,1,2025-12-10,Russia,Saint Petersburg,63,ads,1,0
O108879,C00476,2026-02-25,delivered,beauty,wallet,3,4,194.54,11.0,3.0,194.54,0,194.54,1,2025-12-16,Russia,Moscow,52,ads,1,0
O108880,C01557,2026-07-31,completed,clothing,card,2,14,2997.8,11.0,3.0,2997.8,0,2997.8,1,2026-03-28,Russia,Kazan,54,ads,1,0
O108881,C01709,2025-01-07,cancelled,toys,cash,3,25,6092.53,,,6092.53,1,5533.54,0,2024-08-10,Russia,Kazan,23,ads,1,0
O108882,C00915,2025-11-15,completed,beauty,sbp,5,3,1413.34,6.0,,1413.34,0,1413.34,1,2025-06-23,Russia,Kazan,29,ads,1,0
O108883,C01379,2025-07-27,cancelled,electronics,card,1,21,2135.57,,,2135.57,0,2135.57,0,2025-04-03,Russia,Moscow,57,ads,0,0
O108884,C00742,2026-05-10,processing,electronics,card,4,1,509.71,20.0,,509.71,0,509.71,0,2025-11-26,Russia,Saint Petersburg,56,email,0,0
O108885,C00954,2025-09-17,completed,home,card,5,15,3111.24,2.0,5.0,3111.24,0,3111.24,1,2025-01-25,Georgia,Tbilisi,67,referral,1,0
O108886,C01659,2026-02-20,cancelled,clothing,card,5,28,2137.44,,,2137.44,0,2137.44,0,2026-02-04,Russia,Saint Petersburg,24,referral,1,0
O108887,C00551,2026-07-31,completed,electronics,card,3,29,507.19,3.0,4.0,507.19,0,507.19,1,2026-01-02,Russia,Moscow,37,organic,1,0
O108888,C00637,2024-11-21,completed,clothing,card,2,9,806.92,5.0,4.0,806.92,0,806.92,1,2024-08-02,Russia,Moscow,29,referral,0,0
O108890,C00437,2025-08-03,delivered,clothing,wallet,2,8,380.47,19.0,1.0,380.47,0,380.47,1,2025-06-01,Russia,Saint Petersburg,58,ads,1,0
O108891,C00075,2026-04-05,completed,electronics,wallet,2,11,1691.37,19.0,2.0,1691.37,0,1691.37,1,2025-09-18,Armenia,Yerevan,35,organic,1,0
O108892,C01632,2026-07-31,delivered,electronics,sbp,3,11,856.88,19.0,1.0,856.88,0,856.88,1,2026-03-29,Russia,Saint Petersburg,38,ads,1,0
O108893,C01705,2026-05-20,cancelled,electronics,sbp,3,0,1109.02,,,1109.02,0,1109.02,0,2026-04-18,Kazakhstan,Astana,37,organic,1,0
O108894,C00843,2026-07-31,completed,home,card,2,14,3135.9,1.0,,3135.9,0,3135.9,1,2026-04-09,Russia,Saint Petersburg,67,referral,1,0
O108895,C01187,2024-07-28,completed,clothing,card,2,13,583.81,20.0,,583.81,0,583.81,1,2024-05-09,Kazakhstan,Almaty,67,organic,1,0
O108896,C00498,2025-11-04,completed,clothing,sbp,3,4,242.08,8.0,2.0,242.08,0,242.08,1,2024-12-07,Belarus,Minsk,41,organic,0,0
O108897,C00092,2026-04-25,completed,toys,wallet,1,1,402.93,19.0,2.0,402.93,0,402.93,1,2026-01-03,Belarus,Minsk,44,ads,1,1
O108898,C01032,2025-06-05,processing,toys,card,3,3,1612.9,13.0,,1612.9,0,1612.9,0,2024-06-06,Russia,Moscow,55,ads,0,0
O108899,C00318,2026-05-24,completed,electronics,cash,4,6,1624.82,9.0,4.0,1624.82,0,1624.82,1,2025-10-25,Russia,Kazan,60,ads,1,0
O108900,C01697,2026-02-18,delivered,beauty,wallet,1,12,980.7,15.0,2.0,980.7,0,980.7,1,2025-03-03,Kazakhstan,Astana,19,ads,0,0
O108901,C00560,2026-07-31,processing,electronics,cash,2,0,1357.39,2.0,,1357.39,0,1357.39,0,2026-02-15,Armenia,Yerevan,20,ads,1,0
O108902,C01476,2024-11-16,processing,home,sbp,5,28,1525.15,19.0,,1525.15,0,1525.15,0,2024-10-02,Russia,Kazan,33,ads,1,0
O108903,C00527,2026-07-31,delivered,electronics,wallet,5,17,4301.1,20.0,2.0,4301.1,0,4301.1,1,2026-04-22,Russia,Moscow,49,unknown,0,0
O108905,C01097,2026-07-31,delivered,toys,card,1,8,696.92,15.0,1.0,696.92,0,696.92,1,2026-01-31,Russia,Novosibirsk,55,ads,0,0
O108907,C00799,2024-12-21,cancelled,clothing,sbp,5,2,3095.65,,,3095.65,0,3095.65,0,2024-10-14,Russia,Moscow,68,organic,1,0
O108908,C00587,2025-10-31,processing,beauty,card,3,12,1613.05,10.0,,1613.05,0,1613.05,0,2025-09-20,Russia,Moscow,58,referral,1,0
O108909,C01765,2026-03-07,cancelled,electronics,wallet,5,20,1937.62,,,1937.62,0,1937.62,0,2025-06-09,Russia,Kazan,37,organic,0,0
O108910,C01007,2026-05-09,cancelled,electronics,card,3,5,2168.87,,,2168.87,0,2168.87,0,2026-02-14,Russia,Saint Petersburg,19,referral,1,0
O108911,C01439,2025-06-17,cancelled,clothing,wallet,2,5,1538.39,,,1538.39,0,1538.39,0,2024-10-17,Russia,Novosibirsk,40,organic,1,0
O108912,C01178,2024-08-11,delivered,home,sbp,5,4,3847.35,15.0,3.0,3847.35,0,3847.35,1,2024-06-23,Kazakhstan,Almaty,63,ads,0,0
O108913,C01822,2025-12-27,completed,home,card,3,7,2421.7,16.0,2.0,2421.7,0,2421.7,1,2025-11-28,Belarus,Minsk,44,referral,1,1
O108914,C00880,2026-04-13,processing,clothing,sbp,3,0,244.41,19.0,,244.41,0,244.41,0,2025-07-28,Russia,Saint Petersburg,51,organic,0,0
O108915,C01726,2026-04-19,completed,clothing,card,3,17,3047.49,5.0,4.0,3047.49,0,3047.49,1,2025-12-15,Kazakhstan,Astana,49,organic,1,0
O108916,C01797,2026-07-31,cancelled,clothing,wallet,2,6,455.72,,,455.72,0,455.72,0,2026-06-08,Belarus,Minsk,56,referral,1,0
O108917,C01843,2026-01-24,completed,clothing,cash,2,30,2414.47,5.0,4.0,2414.47,0,2414.47,1,2026-01-14,Russia,Moscow,60,referral,0,0
O108918,C01392,2025-07-04,delivered,electronics,card,1,25,165.94,5.0,5.0,165.94,0,165.94,1,2025-04-27,Kazakhstan,Astana,48,organic,0,0
O108919,C01961,2026-03-08,cancelled,electronics,wallet,1,25,1746.82,,,1746.82,0,1746.82,0,2026-02-04,Kazakhstan,Almaty,64,referral,1,0
O108920,C01491,2024-12-18,cancelled,home,card,4,15,343.55,,,343.55,0,343.55,0,2024-09-07,Georgia,Tbilisi,45,ads,0,0
O108921,C00624,2025-04-28,completed,beauty,card,3,25,1914.5,18.0,1.0,1914.5,0,1914.5,1,2025-01-15,Russia,Moscow,51,organic,1,0
O108922,C00315,2024-12-24,delivered,clothing,cash,5,16,1838.86,20.0,1.0,1838.86,0,1838.86,1,2024-08-10,Russia,Kazan,32,ads,0,0
O108923,C00420,2025-07-03,completed,clothing,card,3,20,2141.67,11.0,3.0,2141.67,0,2141.67,1,2025-04-06,Georgia,Tbilisi,18,ads,0,0
O108924,C01148,2026-05-16,completed,home,card,3,28,5878.09,8.0,4.0,5878.09,1,5533.54,1,2025-12-01,Georgia,Tbilisi,21,ads,1,0
O108925,C00331,2026-04-06,delivered,electronics,cash,5,0,2977.21,4.0,4.0,2977.21,0,2977.21,1,2025-05-13,Kazakhstan,Almaty,69,ads,1,0
O108926,C00476,2026-01-16,processing,home,card,2,17,2089.77,13.0,,2089.77,0,2089.77,0,2025-12-16,Russia,Moscow,52,ads,1,0
O108927,C01257,2025-06-12,processing,clothing,card,5,18,8409.51,5.0,,8409.51,1,5533.54,0,2024-07-21,Armenia,Yerevan,19,organic,1,0
O108928,C00666,2026-02-22,delivered,clothing,cash,5,29,1501.49,13.0,2.0,1501.49,0,1501.49,1,2025-09-25,Armenia,Yerevan,57,ads,1,0
O108929,C01362,2024-09-28,cancelled,electronics,card,3,24,1974.8,,,1974.8,0,1974.8,0,2024-03-02,Russia,Moscow,19,email,1,0
O108930,C01995,2026-07-21,completed,toys,card,4,5,5888.46,20.0,2.0,5888.46,1,5533.54,1,2025-11-18,Russia,Moscow,25,ads,1,0
O108931,C00176,2025-11-20,completed,electronics,card,5,5,3267.02,4.0,3.0,3267.02,0,3267.02,1,2025-02-25,Kazakhstan,Almaty,60,organic,1,0
O108932,C01283,2025-12-03,delivered,electronics,card,3,3,924.65,12.0,3.0,924.65,0,924.65,1,2024-12-24,Russia,Kazan,67,email,0,0
O108933,C01643,2026-02-10,cancelled,clothing,cash,3,29,2232.03,,,2232.03,0,2232.03,0,2025-02-11,Russia,Kazan,42,ads,1,0
O108934,C00281,2024-10-13,delivered,beauty,card,4,19,2160.71,11.0,3.0,2160.71,0,2160.71,1,2024-09-08,Russia,Saint Petersburg,28,ads,1,0
O108935,C01567,2026-07-31,completed,beauty,wallet,5,25,3702.89,6.0,4.0,3702.89,0,3702.89,1,2026-06-02,Russia,Novosibirsk,39,organic,1,0
O108936,C01015,2025-10-31,completed,clothing,card,2,18,645.74,6.0,4.0,645.74,0,645.74,1,2025-04-18,Russia,Saint Petersburg,60,ads,1,0
O108937,C01257,2025-01-27,completed,clothing,card,3,17,1794.31,13.0,3.0,1794.31,0,1794.31,1,2024-07-21,Armenia,Yerevan,19,organic,1,0
O108938,C00104,2025-01-02,cancelled,clothing,sbp,4,2,1762.86,,,1762.86,0,1762.86,0,2024-01-07,Kazakhstan,Almaty,27,organic,0,0
O108939,C00872,2025-02-25,completed,electronics,card,4,15,1326.73,10.0,3.0,1326.73,0,1326.73,1,2024-07-03,Russia,Saint Petersburg,21,ads,1,0
O108940,C00734,2026-05-02,completed,electronics,card,2,22,2810.07,15.0,1.0,2810.07,0,2810.07,1,2025-12-07,Russia,Novosibirsk,58,organic,1,0
O108941,C00308,2026-04-21,delivered,clothing,card,4,23,1306.81,20.0,2.0,1306.81,0,1306.81,1,2025-05-20,Belarus,Minsk,53,ads,1,0
O108942,C01526,2024-11-05,completed,home,wallet,2,10,538.57,20.0,1.0,538.57,0,538.57,1,2024-02-13,Russia,Kazan,44,email,0,1
O108943,C01012,2026-07-31,completed,home,card,1,29,190.72,3.0,5.0,190.72,0,190.72,1,2025-12-30,Russia,Saint Petersburg,39,ads,1,0
O108944,C01757,2025-06-30,delivered,toys,card,2,5,935.79,1.0,5.0,935.79,0,935.79,1,2024-11-13,Armenia,Yerevan,57,referral,1,0
O108945,C00319,2026-05-29,completed,clothing,cash,5,7,2181.18,19.0,1.0,2181.18,0,2181.18,1,2026-05-06,Kazakhstan,Astana,59,ads,1,0
O108946,C01462,2025-10-01,delivered,home,card,5,21,4390.27,17.0,2.0,4390.27,0,4390.27,1,2024-10-12,Belarus,Gomel,54,organic,1,0
O108947,C01210,2026-07-31,processing,toys,wallet,1,2,184.0,10.0,,184.0,0,184.0,0,2026-05-28,Russia,Kazan,70,organic,1,0
O108948,C01303,2025-11-23,completed,electronics,wallet,5,16,640.27,9.0,3.0,640.27,0,640.27,1,2025-09-30,Russia,Saint Petersburg,26,referral,0,0
O108949,C00620,2024-08-06,completed,clothing,sbp,2,19,223.48,19.0,2.0,223.48,0,223.48,1,2024-05-07,Russia,Moscow,34,organic,1,0
O108950,C01382,2025-01-18,delivered,home,card,2,0,1419.41,10.0,3.0,1419.41,0,1419.41,1,2024-09-16,Russia,Novosibirsk,61,organic,1,0
O108951,C00495,2024-12-23,delivered,home,cash,2,10,2254.81,4.0,4.0,2254.81,0,2254.81,1,2024-09-21,Russia,Saint Petersburg,32,organic,1,0
O108952,C01525,2026-02-15,processing,beauty,card,1,13,1056.24,5.0,,1056.24,0,1056.24,0,2025-07-04,Armenia,Yerevan,57,organic,1,0
O108953,C00883,2025-08-31,completed,home,card,2,8,659.8,6.0,3.0,659.8,0,659.8,1,2025-02-13,Russia,Moscow,39,ads,0,0
O108954,C00960,2025-03-28,cancelled,toys,card,1,25,546.8,,,546.8,0,546.8,0,2025-01-10,Belarus,Gomel,58,referral,1,0
O108955,C01162,2025-12-09,delivered,electronics,card,1,13,150.0,8.0,3.0,150.0,0,150.0,1,2025-03-30,Russia,Kazan,45,ads,1,0
O108956,C00169,2025-02-12,completed,beauty,card,2,5,3595.59,7.0,4.0,3595.59,0,3595.59,1,2024-10-31,Kazakhstan,Almaty,54,ads,1,0
O108957,C00735,2024-09-04,delivered,electronics,sbp,5,19,6216.07,3.0,5.0,6216.07,1,5533.54,1,2024-07-08,Armenia,Yerevan,53,ads,1,0
O108959,C01928,2024-08-16,completed,electronics,card,1,5,240.29,4.0,4.0,240.29,0,240.29,1,2024-04-24,Russia,Kazan,67,ads,0,0
O108960,C00844,2024-04-26,completed,home,card,4,1,1473.58,3.0,5.0,1473.58,0,1473.58,1,2024-02-02,Georgia,Tbilisi,69,referral,1,0
O108961,C00012,2026-07-31,completed,electronics,card,5,14,2116.07,9.0,4.0,2116.07,0,2116.07,1,2026-06-08,Russia,Saint Petersburg,54,ads,1,0
O108962,C00053,2025-09-01,delivered,electronics,cash,1,29,1920.3,13.0,3.0,1920.3,0,1920.3,1,2024-11-27,Russia,Saint Petersburg,20,organic,0,0
O108963,C01826,2026-05-27,completed,home,card,2,14,2193.26,12.0,2.0,2193.26,0,2193.26,1,2026-04-02,Kazakhstan,Almaty,26,referral,1,0
O108964,C00314,2024-10-03,completed,clothing,cash,3,10,1272.87,3.0,5.0,1272.87,0,1272.87,1,2024-09-13,Russia,Moscow,68,organic,1,0
O108965,C00002,2026-07-31,completed,clothing,sbp,1,6,786.57,12.0,4.0,786.57,0,786.57,1,2025-12-06,Russia,Novosibirsk,24,referral,0,0
O108967,C00434,2024-10-12,processing,beauty,sbp,4,0,650.95,1.0,,650.95,0,650.95,0,2024-04-29,Russia,Novosibirsk,27,unknown,1,0
O108968,C00160,2026-05-17,completed,home,wallet,2,16,932.72,4.0,5.0,932.72,0,932.72,1,2025-12-15,Kazakhstan,Almaty,22,organic,0,0
O108969,C01993,2025-04-19,processing,clothing,wallet,2,6,396.73,17.0,,396.73,0,396.73,0,2024-09-18,Russia,Kazan,25,ads,1,0
O108970,C00119,2025-04-13,delivered,beauty,card,4,1,509.19,6.0,4.0,509.19,0,509.19,1,2024-08-11,Russia,Novosibirsk,68,organic,1,0
O108971,C01457,2026-07-15,processing,beauty,card,3,0,1518.12,7.0,,1518.12,0,1518.12,0,2026-06-16,Belarus,Gomel,39,referral,1,0
O108972,C01674,2026-02-26,delivered,clothing,cash,3,14,1196.08,4.0,4.0,1196.08,0,1196.08,1,2025-11-22,Russia,Moscow,50,unknown,0,0
O108973,C01289,2025-03-16,delivered,electronics,card,1,1,219.88,15.0,2.0,219.88,0,219.88,1,2024-04-02,Russia,Saint Petersburg,55,referral,1,0
O108974,C00265,2026-07-31,cancelled,electronics,card,4,30,1430.92,,,1430.92,0,1430.92,0,2026-06-21,Russia,Saint Petersburg,68,organic,1,0
O108975,C01453,2025-01-12,delivered,home,card,3,17,2001.38,6.0,4.0,2001.38,0,2001.38,1,2024-02-16,Belarus,Minsk,68,organic,0,0
O108976,C00660,2025-02-12,cancelled,toys,card,4,14,1645.33,,,1645.33,0,1645.33,0,2024-09-19,Russia,Saint Petersburg,69,ads,1,0
O108977,C00817,2024-04-18,cancelled,electronics,card,2,30,1102.32,,,1102.32,0,1102.32,0,2024-02-09,Kazakhstan,Almaty,62,ads,1,0
O108978,C00503,2026-07-31,delivered,clothing,card,5,24,2150.56,11.0,2.0,2150.56,0,2150.56,1,2026-05-27,Russia,Moscow,22,ads,1,0
O108979,C01569,2026-07-31,delivered,electronics,sbp,1,10,1966.55,12.0,3.0,1966.55,0,1966.55,1,2026-04-09,Belarus,Minsk,63,referral,1,0
O108980,C01160,2025-03-13,delivered,clothing,card,4,25,5708.18,2.0,5.0,5708.18,1,5533.54,1,2024-11-06,Russia,Kazan,34,ads,1,0
O108981,C00310,2025-01-23,delivered,beauty,card,1,25,540.77,1.0,5.0,540.77,0,540.77,1,2024-04-09,Georgia,Tbilisi,70,organic,0,0
O108982,C00815,2026-01-02,delivered,beauty,wallet,5,0,1279.12,16.0,3.0,1279.12,0,1279.12,1,2025-12-10,Kazakhstan,Astana,56,ads,1,0
O108983,C01588,2024-04-25,delivered,toys,sbp,5,12,1573.59,3.0,,1573.59,0,1573.59,1,2024-03-12,Russia,Novosibirsk,27,ads,1,0
O108984,C01876,2024-12-02,completed,clothing,card,3,26,526.11,2.0,5.0,526.11,0,526.11,1,2024-04-20,Russia,Novosibirsk,25,organic,0,0
O108985,C01880,2024-10-28,processing,home,card,3,20,781.03,20.0,,781.03,0,781.03,0,2024-04-01,Russia,Moscow,25,referral,0,0
O108986,C00270,2026-03-04,completed,beauty,cash,2,28,1681.64,18.0,1.0,1681.64,0,1681.64,1,2025-06-22,Russia,Moscow,54,organic,1,0
O108987,C01716,2026-07-31,completed,home,cash,1,14,306.46,10.0,3.0,306.46,0,306.46,1,2026-03-12,Russia,Kazan,55,ads,1,0
O108988,C01133,2026-07-31,completed,toys,sbp,1,4,428.39,2.0,4.0,428.39,0,428.39,1,2025-12-25,Georgia,Tbilisi,44,referral,1,0
O108989,C01480,2025-07-17,completed,electronics,card,2,30,2535.89,17.0,2.0,2535.89,0,2535.89,1,2025-01-14,Georgia,Tbilisi,44,organic,0,1
O108990,C00772,2026-07-31,delivered,electronics,cash,3,11,2300.84,19.0,1.0,2300.84,0,2300.84,1,2026-06-18,Kazakhstan,Astana,46,ads,0,0
